source_file,Name,CAS,Clean_Name,CC50_raw,CC50_mM,Cell_line,Method,Mw
imidazolium.csv,1-methyl-3-(prop-2-yn-1-yl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,800405-33-8,1-METHYL-3-(PROP-2-YN-1-YL)-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.41,0.41,CCO,WST-1,401.31
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium chloride,171058-20-1,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.025,0.025,IPC-81,WST-1,244.81
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium chloride,171058-20-1,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.025,0.025,IPC-81,WST-1,244.81
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium hexafluorophosphate(V),343952-29-4,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.07,0.07,IPC-81,WST-1,354.319
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium hexafluorophosphate(V),343952-29-4,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.079,0.079,C6,WST-1,354.319
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium hexafluorophosphate(V),343952-29-4,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.071,0.071,IPC-81,WST-1,354.319
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium tetrafluoroborate,244193-55-3,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.045,0.045,IPC-81,WST-1,296.161
imidazolium.csv,1-methyl-3-nonyl-1H-imidazol-3-ium tetrafluoroborate,244193-55-3,1-METHYL-3-NONYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.045,0.045,IPC-81,WST-1,296.161
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.029,0.029,A431,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,CCRF-CEM,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,HL-60 (TB),SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,K562,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,MOLT-4,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,RPMI-8226,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,SR,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,A549,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.005758,0.005758,EKVX,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.009785,0.009785,HOP-62,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,HOP-92,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.008002,0.008002,NCI-H226,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.007697,0.007697,NCI-H23,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006401,0.006401,NCI-H322M,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00524,0.00524,NCI-H460,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,NCI-H522,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00402,0.00402,COLO 205,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.009066,0.009066,HCC-2998,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,HCT-116,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00594,0.00594,HCT-15,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.009131,0.009131,HT29,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.005455,0.005455,KM12,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006484,0.006484,SW-620,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006287,0.006287,SF-268,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006606,0.006606,SF-295,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00528,0.00528,SF-539,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00495,0.00495,SNB-19,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.005711,0.005711,SNB-75,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00397,0.00397,U251,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00524,0.00524,LOX IMVI,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00508,0.00508,MALME-3M,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006839,0.006839,M14,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,SK-MEL-2,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00651,0.00651,SK-MEL-28,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.004207,0.004207,SK-MEL-5,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,UACC-257,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0051,0.0051,UACC-62,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,IGROV1,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.004712,0.004712,OVCAR-3,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,OVCAR-4,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.009136,0.009136,OVCAR-5,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,OVCAR-8,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00582,0.00582,SK-OV-3,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,786-0,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006221,0.006221,A498,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00478,0.00478,ACHN,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006716,0.006716,CAK-1,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006546,0.006546,RXF 393,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00572,0.00572,SN12C,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.004426,0.004426,TK-10,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,UO-31,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.005259,0.005259,PC3,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.004691,0.004691,DU-145,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00552,0.00552,MCF-7,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.009407,0.009407,NCI/ADR-RES,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.00593,0.00593,MDA-MB-231,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.008483,0.008483,HS 578T,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.006689,0.006689,MDA-MB-435,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.005948,0.005948,BT-549,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,T-47D,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,404001-51-0,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,MDA-MB-468,SRB,615.747
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00072,0.00072,CCRF-CEM,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.000791,0.000791,HL-60 (TB),SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,>0.1,0.1,K562,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00216,0.00216,MOLT-4,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00121,0.00121,RPMI-8226,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.003792,0.003792,SR,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.01,0.01,A549,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.007781,0.007781,EKVX,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.007796,0.007796,HOP-62,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.006853,0.006853,HOP-92,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.005994,0.005994,NCI-H226,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00772,0.00772,NCI-H23,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.005954,0.005954,NCI-H322M,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00392,0.00392,NCI-H460,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.006449,0.006449,NCI-H522,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,>0.1,0.1,COLO 205,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.007773,0.007773,HCC-2998,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,>0.1,0.1,HCT-116,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00411,0.00411,HCT-15,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.005515,0.005515,HT29,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00296,0.00296,KM12,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00472,0.00472,SW-620,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.005878,0.005878,SF-268,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00559,0.00559,SF-295,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,>0.1,0.1,SNB-19,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.007405,0.007405,SNB-75,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00388,0.00388,U251,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00148,0.00148,LOX IMVI,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.005825,0.005825,MALME-3M,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.006628,0.006628,M14,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.00575,0.00575,SK-MEL-28,SRB,371.053
imidazolium.csv,1-methyl-3-octadecyl-1H-imidazol-3-ium chloride,171058-19-8,1-METHYL-3-OCTADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.003966,0.003966,SK-MEL-5,SRB,371.053
