Name,CAS,Clean_Name,Source_File
1-methyl-3-octyl-1H-imidazol-3-ium trifluoromethanesulfonate,403842-84-2,1-METHYL-3-OCTYL-1H-IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,imidazolium.csv
1-methyl-3-pentyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,280779-53-5,1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
1-methyl-3-pentyl-1H-imidazol-3-ium chloride,171058-22-3,1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
1-methyl-3-pentyl-1H-imidazol-3-ium hexafluorophosphate(V),280779-52-4,1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
1-methyl-3-pentyl-1H-imidazol-3-ium tetrafluoroborate,244193-49-5,1-METHYL-3-PENTYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
1-methyl-3-phenethyl-1H-imidazol-3-ium chloride,187332-85-0,1-METHYL-3-PHENETHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
1-methyl-3-phenethyl-1H-imidazol-3-ium hexafluorophosphate(V),433337-12-3,1-METHYL-3-PHENETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
1-methyl-3-propyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,216299-72-8,1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
1-methyl-3-propyl-1H-imidazol-3-ium chloride,79917-89-8,1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
1-methyl-3-propyl-1H-imidazol-3-ium hexafluorophosphate(V),216300-12-8,1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
1-methyl-3-propyl-1H-imidazol-3-ium tetrafluoroborate,244193-48-4,1-METHYL-3-PROPYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
1-methyl-3-tetradecyl-1H-imidazol-3-ium chloride,171058-21-2,1-METHYL-3-TETRADECYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
1-N-(ferrocenylmethyl)3-N-(decyl)imidazole bromide,1367347-53-2,1-N-(FERROCENYLMETHYL)3-N-(DECYL)IMIDAZOLE BROMIDE,imidazolium.csv
1-N-(ferrocenylmethyl)3-N-(dodecyl)imidazole bromide,1462911-72-3,1-N-(FERROCENYLMETHYL)3-N-(DODECYL)IMIDAZOLE BROMIDE,imidazolium.csv
1-N-(ferrocenylmethyl)-3-N-(octyl)imidazolium bromide,1227909-24-1,1-N-(FERROCENYLMETHYL)-3-N-(OCTYL)IMIDAZOLIUM BROMIDE,imidazolium.csv
1-N-(ferrocenylmethyl)3-N-(tetradecyl)imidazole bromide,2460466-62-8,1-N-(FERROCENYLMETHYL)3-N-(TETRADECYL)IMIDAZOLE BROMIDE,imidazolium.csv
1-octyl-3-vinyl-1H-imidazol-3-ium chloride,100894-54-0,1-OCTYL-3-VINYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
1-propyl-3-(p-tolyl)-1H-imidazol-3-ium bromide,1176198-73-4,1-PROPYL-3-(P-TOLYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(10-carboxydecyl)-1-methyl-1H-imidazol-3-ium bromide,953026-81-8,3-(10-CARBOXYDECYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(10-carboxydecyl)-1-methyl-1H-imidazol-3-ium hexafluorophosphate(V),1265530-15-1,3-(10-CARBOXYDECYL)-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
3-(10-carboxydecyl)-1-methyl-1H-imidazol-3-ium tetrafluoroborate,1265530-14-0,3-(10-CARBOXYDECYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-(2-((2-hydroxybenzoyl)oxy)ethyl)-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,1811535-48-4,3-(2-((2-HYDROXYBENZOYL)OXY)ETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,imidazolium.csv
3-(2-((2-hydroxybenzoyl)oxy)ethyl)-1-methyl-1H-imidazol-3-ium chloride,1811535-42-8,3-(2-((2-HYDROXYBENZOYL)OXY)ETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(2-((2-hydroxybenzoyl)oxy)ethyl)-1-methyl-1H-imidazol-3-ium tetrafluoroborate,1811535-41-7,3-(2-((2-HYDROXYBENZOYL)OXY)ETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
"3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1,2-dimethyl-1H-imidazol-3-ium 2,2,2-trifluoroacetate",,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM 2 2 2-TRIFLUOROACETATE,imidazolium.csv
"3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1,2-dimethyl-1H-imidazol-3-ium bromide",,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
"3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1,2-dimethyl-1H-imidazol-3-ium hexafluorophosphate(V)",,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
"3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1,2-dimethyl-1H-imidazol-3-ium tetrafluoroborate",,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
"3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1-methyl-1H-imidazol-3-ium 2,2,2-trifluoroacetate",,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2 2 2-TRIFLUOROACETATE,imidazolium.csv
3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1-methyl-1H-imidazol-3-ium bromide,,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1-methyl-1H-imidazol-3-ium hexafluorophosphate(V),,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
3-(2-(benzo[d]thiazol-2-ylamino)-2-oxoethyl)-1-methyl-1H-imidazol-3-ium tetrafluoroborate,,3-(2-(BENZO D THIAZOL-2-YLAMINO)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-(2-(decyloxy)-2-oxoethyl)-1-methyl-1H-imidazol-3-ium chloride,1632117-47-5,3-(2-(DECYLOXY)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(2-(dodecyloxy)-2-oxoethyl)-1-methyl-1H-imidazol-3-ium chloride,1632117-46-4,3-(2-(DODECYLOXY)-2-OXOETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(2-(glycyloxy)ethyl)-1-methyl-1H-imidazol-3-ium tetrafluoroborate,924297-69-8,3-(2-(GLYCYLOXY)ETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-(2-ethoxyethyl)-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,,3-(2-ETHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,imidazolium.csv
3-(2-ethoxyethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,778593-17-2,3-(2-ETHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(2-ethoxyethyl)-1-methyl-1H-imidazol-3-ium bromide,1012793-99-5,3-(2-ETHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
"3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium (1S,2R,4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (1S 2R 4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-1 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,imidazolium.csv
"3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",1418122-71-0,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,imidazolium.csv
"3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium (4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM (4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-2 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium 2-(4-isobutylphenyl)propanoate,1808932-91-3,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,174899-86-6,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium chloride,61755-34-8,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium cinnamate,,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CINNAMATE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium hydrogen (4-amino-1-hydroxy-1-phosphonobutyl)phosphonate,,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM HYDROGEN (4-AMINO-1-HYDROXY-1-PHOSPHONOBUTYL)PHOSPHONATE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium iodide,1012794-00-1,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM IODIDE,imidazolium.csv
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium tetrafluoroborate,374564-83-7,3-(2-HYDROXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-(2-methoxyethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,178631-01-1,3-(2-METHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(2-methoxyethyl)-1-methyl-1H-imidazol-3-ium chloride,474972-46-8,3-(2-METHOXYETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(3-((2-hydroxybenzoyl)oxy)propyl)-1-methyl-1H-imidazol-3-ium chloride,1811535-45-1,3-(3-((2-HYDROXYBENZOYL)OXY)PROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-(4-bromophenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870029-70-1,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870029-66-5,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870029-68-7,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-oxo-2-phenylethyl)-1H-imidazol-3-ium bromide,1870029-64-3,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-OXO-2-PHENYLETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(4-bromobenzyl)-1H-imidazol-3-ium bromide,1870029-72-3,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-BROMOBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870029-74-5,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(3-(dimethylamino)propyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,1376707-92-4,3-(3-(DIMETHYLAMINO)PROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(3-carboxypropyl)-1-methyl-1H-imidazol-3-ium chloride,805228-35-7,3-(3-CARBOXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(3-hydroxypropyl)-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,2097306-48-2,3-(3-HYDROXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,imidazolium.csv
3-(3-hydroxypropyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,827027-30-5,3-(3-HYDROXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(3-hydroxypropyl)-1-methyl-1H-imidazol-3-ium chloride,355011-34-6,3-(3-HYDROXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(3-methoxypropyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,1015254-36-0,3-(3-METHOXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(3-methoxypropyl)-1-methyl-1H-imidazol-3-ium chloride,1012794-06-7,3-(3-METHOXYPROPYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(4-bromophenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870029-98-3,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870029-96-1,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-bromobenzyl)-1H-imidazol-3-ium bromide,1870030-04-8,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-BROMOBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-oxo-2-phenylethyl)-1H-imidazol-3-ium bromide,1870030-00-4,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-OXO-2-PHENYLETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-02-6,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-(ethoxycarbonyl)phenyl)-1-hexyl-1H-imidazol-3-ium bromide,1176198-66-5,3-(4-(ETHOXYCARBONYL)PHENYL)-1-HEXYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-chlorobenzyl)-1-methyl-1H-imidazol-3-ium chloride,1010707-48-8,3-(4-CHLOROBENZYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(4-ethoxyphenyl)-1-pentyl-1H-imidazol-3-ium bromide,1421755-21-6,3-(4-ETHOXYPHENYL)-1-PENTYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(4-fluorobenzyl)-1-methyl-1H-imidazol-3-ium chloride,1010707-49-9,3-(4-FLUOROBENZYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(4-hydroxybutyl)-1-methyl-1H-imidazol-3-ium chloride,864665-30-5,3-(4-HYDROXYBUTYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(4-hydroxybutyl)-1-methyl-1H-imidazol-3-ium cinnamate,,3-(4-HYDROXYBUTYL)-1-METHYL-1H-IMIDAZOL-3-IUM CINNAMATE,imidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-31-1,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-33-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-35-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(7-carboxyheptyl)-1-methyl-1H-imidazol-3-ium bromide,952429-64-0,3-(7-CARBOXYHEPTYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(8-hydroxyoctyl)-1-methyl-1H-imidazol-3-ium bromide,952429-65-1,3-(8-HYDROXYOCTYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-(8-hydroxyoctyl)-1-methyl-1H-imidazol-3-ium chloride,875574-09-7,3-(8-HYDROXYOCTYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,937720-90-6,3-(CYANOMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium chloride,154312-63-7,3-(CYANOMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-(ethoxymethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,945996-13-4,3-(ETHOXYMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-(ethoxymethyl)-1-methyl-1H-imidazol-3-ium chloride,945996-02-1,3-(ETHOXYMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-allyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,655249-87-9,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-allyl-1-methyl-1H-imidazol-3-ium bromide,31410-07-8,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-allyl-1-methyl-1H-imidazol-3-ium chloride,65039-10-3,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-allyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,851606-63-8,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-benzyl-1-ethyl-1H-imidazol-3-ium bromide,65039-13-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-benzyl-1-ethyl-1H-imidazol-3-ium ethyl sulfate,1106947-27-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,imidazolium.csv
3-benzyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,433337-24-7,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
3-benzyl-1-methyl-1H-imidazol-3-ium bromide,65039-11-4,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,imidazolium.csv
3-benzyl-1-methyl-1H-imidazol-3-ium chloride,36443-80-8,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-benzyl-1-methyl-1H-imidazol-3-ium hexafluorophosphate(V),433337-11-2,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
3-benzyl-1-methyl-1H-imidazol-3-ium methyl sulfate,1005735-56-7,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM METHYL SULFATE,imidazolium.csv
3-benzyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,500996-04-3,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,imidazolium.csv
"3-butyl-1,2-dimethyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",350493-08-2,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,imidazolium.csv
"3-butyl-1,2-dimethyl-1H-imidazol-3-ium hexafluorophosphate(V)",227617-70-1,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),imidazolium.csv
"3-butyl-1,2-dimethyl-1H-imidazol-3-ium tetrafluoroborate",402846-78-0,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-butyl-1-ethyl-1H-imidazol-3-ium ethyl sulfate,516474-07-0,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,imidazolium.csv
3-butyl-1-ethyl-1H-imidazol-3-ium tetrafluoroborate,581101-91-9,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium (T-4)-tetracarbonylcobaltate,385384-39-4,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM (T-4)-TETRACARBONYLCOBALTATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium 2-(2-methoxyethoxy)ethyl sulfate,595565-54-1,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-(2-METHOXYETHOXY)ETHYL SULFATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium 2-(4-isobutylphenyl)propanoate,1289675-16-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxypropanoate,878132-20-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYPROPANOATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium 4-methylbenzenesulfonate,410522-18-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 4-METHYLBENZENESULFONATE,imidazolium.csv
3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,imidazolium.csv
